x,y,boundary_type,cluster_id,z
12.402557,-8.328414,Sentence,1,9.798162
12.301549,-6.64263,Sentence,0,9.24994
12.726737,-7.903687,Sentence,2,9.673525
11.7834835,-7.085238,Sentence,0,7.1799498
11.199212,-8.634525,Sentence,1,9.208423
12.399995,-6.177091,Sentence,2,10.811939
9.893357,6.525566,Sentence,0,6.8830705
9.493501,-7.2881227,Sentence,0,6.939564
12.401669,-7.27119,Sentence,2,9.725401
11.002877,-8.432776,Sentence,1,8.323192
9.61002,-8.325755,Sentence,0,9.1390085
11.499408,-6.05711,Sentence,0,8.36076
9.895284,6.5277867,Sentence,0,6.881136
12.1649,-6.7966433,Sentence,0,7.9498467
11.083897,-5.031869,Sentence,0,8.064492
11.418312,-4.1975327,Sentence,2,10.583356
11.764517,-8.508857,Sentence,1,9.448441
