x,y,boundary_type,cluster_id,z
12.2560625,16.255789,Sentence,2,10.2081375
11.753895,12.651983,Sentence,1,9.298368
12.127036,16.779747,Sentence,2,10.363276
11.838425,16.938286,Sentence,2,10.573491
12.339696,16.749079,Sentence,2,11.144048
11.824778,14.5616455,Sentence,0,8.337299
11.9422245,13.239029,Sentence,0,8.544768
12.759654,16.491796,Sentence,2,9.574692
12.331612,16.373655,Sentence,2,10.624866
9.642982,8.125791,Sentence,3,15.046779
13.714376,14.565355,Sentence,3,10.967505
14.435131,13.141077,Sentence,1,10.195106
12.169586,16.052046,Sentence,2,11.170496
14.429197,14.919475,Sentence,1,10.431882
12.949762,13.814201,Sentence,3,10.3966255
14.25463,15.841406,Sentence,2,9.896273
13.247794,16.156,Sentence,2,10.290647
13.215299,14.069312,Sentence,3,11.171799
12.70666,15.309398,Sentence,2,10.664791
11.882055,16.33495,Sentence,2,10.440751
12.017659,16.85646,Sentence,2,10.382225
12.815839,16.115906,Sentence,2,9.632029
13.642851,15.154199,Sentence,0,8.369077
12.122968,13.739064,Sentence,0,8.813767
11.663722,13.476457,Sentence,0,8.537195
14.629199,15.022555,Sentence,1,10.83775
12.901643,16.418533,Sentence,2,9.509432
11.941577,14.080568,Sentence,0,8.481571
13.616576,15.563122,Sentence,2,10.484627
14.106427,14.4348,Sentence,0,9.063937
13.959094,12.797224,Sentence,1,8.226336
12.697705,15.072529,Sentence,0,8.544111
13.418559,16.390705,Sentence,2,8.928091
11.910144,16.292755,Sentence,0,9.2737875
12.485956,15.615984,Sentence,0,8.631093
12.79119,16.312157,Sentence,2,8.872232
12.255805,16.22172,Sentence,0,9.071662
11.902968,15.252961,Sentence,2,11.22167
14.126591,14.89724,Sentence,1,10.569802
14.94589,13.5118265,Sentence,1,9.103381
13.03578,15.33948,Sentence,0,8.65315
12.610106,16.711292,Sentence,2,10.090207
12.338588,16.307678,Sentence,2,9.358223
14.759041,14.8529825,Sentence,3,10.457512
12.139603,15.2666,Sentence,0,9.846016
13.016456,15.509424,Sentence,0,8.653859
14.96634,13.995581,Sentence,3,10.293938
11.979529,16.038908,Sentence,0,8.96603
13.877755,16.891262,Sentence,2,9.760641
12.155955,16.522709,Sentence,2,10.169036
12.248685,16.38049,Sentence,2,10.269222
13.470967,16.973366,Sentence,2,9.616723
13.451065,16.456114,Sentence,2,9.334041
11.763904,16.508083,Sentence,2,11.221564
12.172686,15.493376,Sentence,0,8.54949
14.160598,15.398892,Sentence,1,10.169249
12.710186,16.26074,Sentence,2,9.1127615
15.355595,13.864991,Sentence,1,10.005969
12.6907,9.068516,Sentence,3,13.926471
14.497973,15.922515,Sentence,0,8.694361
13.352163,16.6477,Sentence,2,9.395824
14.094469,14.968338,Sentence,3,11.65135
13.455221,16.6617,Sentence,2,9.485963
12.763366,14.438394,Sentence,0,8.61124
11.793691,13.560313,Sentence,1,9.882578
15.038586,14.219512,Sentence,1,9.92606
12.699067,16.087864,Sentence,2,9.245053
12.814525,14.464334,Sentence,0,8.233049
12.7846985,15.05052,Sentence,2,10.570951
14.679322,14.982769,Sentence,1,9.647996
11.590738,13.58868,Sentence,0,8.576761
11.45314,13.1641445,Sentence,0,8.588429
12.316921,16.35734,Sentence,2,10.845595
13.111185,16.735685,Sentence,2,9.2149105
14.602174,14.805057,Sentence,2,10.142528
11.845627,14.778248,Sentence,3,11.402581
12.447419,15.9793215,Sentence,2,9.901912
13.686975,12.2452135,Sentence,1,7.108004
13.799738,14.186358,Sentence,1,8.928447
13.875098,16.02769,Sentence,2,10.336098
14.059848,15.490223,Sentence,0,9.026908
13.283771,16.947577,Sentence,2,9.5810795
14.205525,15.794255,Sentence,1,9.446679
14.182905,13.499621,Sentence,1,9.617257
11.720742,16.27373,Sentence,2,10.472776
12.091695,16.216625,Sentence,2,10.053921
14.211922,14.991455,Sentence,1,10.410233
12.445033,14.984985,Sentence,0,8.62388
10.859568,12.005588,Sentence,1,8.860797
12.636254,15.024724,Sentence,0,8.494415
11.665859,13.569346,Sentence,1,9.56962
13.689607,16.454876,Sentence,2,10.377817
12.154716,15.996685,Sentence,0,8.707857
11.782299,15.477104,Sentence,0,9.11218
12.119659,12.68308,Sentence,1,8.526913
14.915342,13.867268,Sentence,3,9.483631
13.867868,15.163354,Sentence,2,10.665602
14.265689,16.635244,Sentence,2,9.631498
11.648018,16.801208,Sentence,2,10.996441
13.061059,16.242414,Sentence,2,9.520209
13.394078,15.696489,Sentence,0,8.719489
12.349067,15.154484,Sentence,2,10.853125
13.040548,15.821445,Sentence,0,8.792831
11.698702,14.505493,Sentence,0,8.737064
14.718843,11.854584,Sentence,1,7.8558784
12.839363,17.311516,Sentence,2,10.923117
15.091665,13.576767,Sentence,3,10.289591
12.422138,16.560246,Sentence,2,10.096703
12.189082,11.787175,Sentence,3,9.509256
11.91094,15.391472,Sentence,0,9.075256
14.222017,16.766033,Sentence,2,9.27257
13.944488,13.307304,Sentence,1,9.586096
12.389985,16.553526,Sentence,2,9.5947485
13.312882,16.314798,Sentence,2,9.645307
12.288727,16.029196,Sentence,0,8.802394
13.279829,16.398872,Sentence,1,11.089385
12.68178,13.578533,Sentence,1,9.811916
11.784088,16.84129,Sentence,0,10.3918705
13.583523,14.1129265,Sentence,1,10.361241
12.108765,13.179247,Sentence,1,8.871027
11.642991,13.649121,Sentence,0,8.5587015
11.578102,16.062685,Sentence,0,10.114595
14.624917,14.713696,Sentence,1,9.886066
15.362649,13.540476,Sentence,3,9.968547
12.591345,16.658646,Sentence,2,9.035574
13.303945,16.674541,Sentence,2,9.980613
12.036085,15.915499,Sentence,0,9.465079
13.699762,13.999687,Sentence,3,11.607299
11.924824,17.022112,Sentence,2,10.727888
14.527471,15.917667,Sentence,1,8.718052
12.515865,13.7286005,Sentence,1,9.842909
14.520648,15.994626,Sentence,0,8.69837
12.817726,17.144022,Sentence,2,10.365196
15.088543,13.698976,Sentence,3,10.144429
12.482152,16.786194,Sentence,2,9.613784
13.531812,16.002077,Sentence,0,8.657192
13.030795,16.965218,Sentence,2,9.973145
11.955456,16.041767,Sentence,0,9.352673
13.444722,13.585958,Sentence,1,9.57053
12.023355,16.18146,Sentence,0,9.176913
12.060701,15.9528055,Sentence,0,9.668616
13.227621,16.823566,Sentence,2,9.176334
14.044809,14.037088,Sentence,3,11.7338505
13.336191,16.049929,Sentence,2,11.215699
14.080252,14.537657,Sentence,3,10.965931
13.581127,16.564453,Sentence,2,9.28988
12.948696,16.826586,Sentence,2,9.248693
12.66176,15.899813,Sentence,0,8.79944
14.715776,13.810169,Sentence,1,9.599859
14.103693,11.805511,Sentence,1,9.064969
12.520318,15.241317,Sentence,0,8.488825
11.477302,17.186377,Sentence,1,11.231834
11.652563,12.9877205,Sentence,1,9.377089
13.156543,17.016777,Sentence,2,10.400261
13.11938,14.121791,Sentence,1,9.424401
12.649652,15.509317,Sentence,1,12.365796
14.209934,16.679266,Sentence,2,9.465681
15.118795,13.597217,Sentence,3,10.292933
12.854582,16.450546,Sentence,2,9.502624
12.018963,16.464464,Sentence,2,10.42396
13.692012,14.352548,Sentence,1,9.299454
13.099004,16.959314,Sentence,2,10.13962
11.760154,-0.9669684,Sentence,3,11.304616
12.97896,14.681965,Sentence,0,8.188838
12.568615,16.84386,Sentence,2,9.567456
12.86411,16.887074,Sentence,2,10.261636
12.489072,17.225016,Sentence,2,10.702456
13.926439,16.226797,Sentence,1,10.50928
14.475706,15.272137,Sentence,2,10.842939
14.163679,14.059915,Sentence,2,10.246629
11.549699,16.70205,Sentence,3,11.787184
11.88635,13.45158,Sentence,0,8.682358
12.245943,16.426224,Sentence,2,11.408805
12.8755,16.629824,Sentence,2,10.30731
12.319249,15.0974045,Sentence,0,8.436175
12.422988,16.228811,Sentence,2,10.127969
13.470596,14.973352,Sentence,3,10.479893
11.533415,13.080624,Sentence,1,9.293687
12.546242,16.874239,Sentence,2,9.793956
12.301379,16.28355,Sentence,0,9.024901
11.929531,14.884822,Sentence,0,7.992317
11.541639,16.470936,Sentence,0,10.488061
12.4116745,14.277604,Sentence,2,10.979522
12.160705,16.635193,Sentence,2,9.694731
14.112261,16.412622,Sentence,2,9.957787
13.105461,16.921303,Sentence,2,10.402298
12.736564,14.797239,Sentence,0,9.127452
12.132673,15.097242,Sentence,0,8.552016
11.9320545,14.503344,Sentence,0,8.7084465
13.702147,14.251031,Sentence,1,10.62889
12.8852005,15.91424,Sentence,0,8.69959
13.330231,14.705747,Sentence,0,10.270336
14.222414,14.892671,Sentence,1,8.961213
12.087231,14.801565,Sentence,0,9.986319
13.328688,13.792958,Sentence,1,10.596314
12.42047,15.285232,Sentence,0,9.164798
14.093237,15.637386,Sentence,2,10.397688
12.044411,16.127666,Sentence,0,8.750641
14.456694,14.83379,Sentence,1,9.836853
11.570792,13.808314,Sentence,0,8.490644
12.055341,12.533759,Sentence,1,8.468247
12.325342,16.505472,Sentence,2,9.148478
12.280638,15.799071,Sentence,0,9.360402
14.374155,14.209974,Sentence,3,11.084003
12.20096,16.168606,Sentence,2,9.639298
14.086691,13.946005,Sentence,1,9.591958
11.560659,13.376639,Sentence,0,8.521418
13.08589,16.134647,Sentence,2,10.453888
14.138378,15.7572565,Sentence,1,8.955856
13.892806,12.616572,Sentence,0,8.468988
12.272157,16.599783,Sentence,2,9.690948
12.014404,16.428007,Sentence,2,10.903606
12.67354,15.518826,Sentence,0,8.622963
11.666782,16.421595,Sentence,3,11.596304
13.684098,16.525244,Sentence,2,9.803452
13.097399,15.306751,Sentence,0,8.9866905
13.266469,16.880135,Sentence,2,10.227795
12.168335,12.778467,Sentence,1,8.566553
13.888655,12.6301775,Sentence,1,8.052204
12.004871,16.208702,Sentence,0,9.068026
12.616469,15.007304,Sentence,0,8.470093
11.679417,12.747922,Sentence,1,8.813227
11.557987,17.056345,Sentence,2,10.891974
11.030138,12.300507,Sentence,3,9.098986
13.585355,14.553424,Sentence,1,8.910821
11.705956,16.46318,Sentence,3,11.317068
11.684541,13.270586,Sentence,3,8.749316
13.9054985,16.06882,Sentence,2,9.009457
11.934586,13.275575,Sentence,1,8.514362
11.963545,14.945117,Sentence,0,8.878616
12.373737,16.565823,Sentence,2,8.978049
14.129181,16.795286,Sentence,2,9.491115
12.448875,15.791656,Sentence,0,8.316317
11.729408,14.27835,Sentence,0,8.603363
13.313179,13.705525,Sentence,3,9.3815
14.105569,11.802109,Sentence,1,9.063757
12.376151,16.332949,Sentence,2,8.980373
13.230735,15.873969,Sentence,2,9.550747
12.637591,16.812248,Sentence,2,9.289041
14.930058,13.544609,Sentence,3,9.742422
13.286156,16.455227,Sentence,2,9.981357
13.295243,16.005075,Sentence,2,9.033901
13.169297,16.821527,Sentence,2,9.590296
12.132332,15.801647,Sentence,2,10.83625
12.517247,16.62881,Sentence,2,10.294516
12.803218,16.418825,Sentence,2,9.865005
13.365566,16.45391,Sentence,0,8.761804
13.038429,14.98925,Sentence,0,8.617554
15.050178,13.918525,Sentence,0,9.527362
12.194568,14.721122,Sentence,1,9.960238
12.179391,16.889982,Sentence,2,10.304929
12.253446,11.792851,Sentence,3,9.537173
13.876697,15.754758,Sentence,1,9.080408
13.318419,16.562092,Sentence,2,9.273595
15.124097,13.6046505,Sentence,3,9.660141
11.762391,-0.9636174,Sentence,3,11.303783
12.087646,16.520468,Sentence,1,11.530914
14.873016,13.525085,Sentence,1,9.486806
12.126509,16.764606,Sentence,2,10.8763075
12.86393,15.76917,Sentence,1,9.91125
11.916297,17.114197,Sentence,3,11.751983
13.425272,13.862512,Sentence,0,8.824711
14.194982,14.833346,Sentence,3,11.194252
13.631505,14.385647,Sentence,3,11.694498
12.438965,13.947817,Sentence,0,8.902255
13.824918,13.221591,Sentence,1,10.509745
12.477884,15.085862,Sentence,0,8.853104
11.995801,15.913336,Sentence,0,8.958673
12.948015,16.580778,Sentence,2,9.020665
13.493127,16.815763,Sentence,2,9.470936
13.366126,13.27891,Sentence,1,10.399062
13.031631,15.826529,Sentence,2,9.773467
13.199639,14.109271,Sentence,1,8.654162
13.507159,15.982261,Sentence,2,9.790956
13.680052,12.177464,Sentence,1,8.54122
14.453638,15.737822,Sentence,1,9.092328
13.061793,16.947985,Sentence,2,9.628106
14.130646,13.598052,Sentence,3,11.315799
14.156866,13.632861,Sentence,3,11.320709
12.900977,14.577873,Sentence,0,8.274146
12.714864,9.8216715,Sentence,1,1.6027429
12.026214,16.2326,Sentence,3,11.427255
13.171685,15.479732,Sentence,2,9.404848
11.686133,13.278289,Sentence,1,8.72668
13.311612,15.266268,Sentence,1,9.379558
12.787723,16.818447,Sentence,2,9.202909
12.633143,15.469108,Sentence,0,9.609672
14.677563,22.163086,Sentence,1,14.591253
11.787173,13.302254,Sentence,1,8.863561
13.258484,16.613123,Sentence,2,10.835321
13.515667,16.599472,Sentence,2,9.942124
11.832485,14.64264,Sentence,0,9.517459
15.042491,13.779,Sentence,3,11.366898
13.29688,15.638088,Sentence,0,8.696216
11.416216,13.435899,Sentence,0,8.614395
14.328819,13.512093,Sentence,3,9.18395
12.575712,16.480083,Sentence,0,9.440049
13.606858,16.707773,Sentence,2,9.830954
13.534606,13.779606,Sentence,0,9.818023
11.671356,13.505238,Sentence,0,8.52163
15.127127,14.185866,Sentence,0,9.863617
11.506307,16.307425,Sentence,2,10.52594
14.4550295,15.9109,Sentence,1,8.745395
13.055304,14.965526,Sentence,0,8.708202
12.242138,15.881538,Sentence,0,8.571964
11.948592,14.805275,Sentence,0,8.445357
12.948925,14.203708,Sentence,0,8.580383
12.236356,16.345037,Sentence,2,10.877055
14.350075,15.108392,Sentence,1,10.443009
12.999506,15.43453,Sentence,0,9.349616
12.225315,16.068626,Sentence,0,8.785893
12.761096,15.267704,Sentence,1,10.374652
12.771208,16.858833,Sentence,2,9.520878
14.562043,14.840215,Sentence,3,10.044289
12.174373,16.869684,Sentence,2,10.828044
12.353496,16.058199,Sentence,0,8.675364
12.586846,17.115416,Sentence,2,11.183828
13.587767,15.3226595,Sentence,2,10.455526
11.249267,16.226736,Sentence,0,10.711097
14.37965,14.47112,Sentence,1,9.492136
14.326254,15.34045,Sentence,2,10.315028
12.669811,16.671469,Sentence,2,9.551603
15.130597,13.707537,Sentence,3,10.15367
11.017801,12.399226,Sentence,1,9.128117
12.255726,14.97526,Sentence,0,8.270606
12.964528,15.033871,Sentence,0,8.630734
14.092417,12.033336,Sentence,1,7.73086
14.082622,14.511852,Sentence,1,8.84419
11.430409,13.679243,Sentence,0,8.733569
14.144853,13.060562,Sentence,1,11.520873
13.414493,14.911145,Sentence,0,8.481202
12.436216,16.436543,Sentence,2,8.98681
11.951012,16.268856,Sentence,0,9.316494
12.989311,15.449225,Sentence,2,10.026153
12.1539755,17.058556,Sentence,2,10.893773
12.384112,15.85584,Sentence,0,8.578
15.001323,14.158712,Sentence,3,10.942473
14.35654,14.566,Sentence,1,8.8734255
11.570032,16.697227,Sentence,2,10.484106
13.55953,16.059141,Sentence,0,8.928742
13.586441,15.524411,Sentence,2,8.892355
13.792482,13.305322,Sentence,3,9.75692
13.785698,16.882185,Sentence,2,9.62027
14.383356,14.811214,Sentence,3,10.803049
13.571715,16.324697,Sentence,2,9.155443
12.391516,16.177935,Sentence,2,8.87387
11.6259985,13.061793,Sentence,0,9.086228
13.652195,15.399663,Sentence,0,9.090218
12.211977,15.512273,Sentence,0,8.886616
12.619564,16.305191,Sentence,2,9.421696
12.22095,16.35609,Sentence,2,10.419164
14.242094,14.368059,Sentence,1,10.437261
13.20524,15.208618,Sentence,0,8.4656315
11.780964,15.903405,Sentence,0,10.002753
13.35628,15.702653,Sentence,2,9.341006
12.038609,16.547112,Sentence,2,9.961056
12.96542,15.601505,Sentence,0,8.527945
11.972094,13.455744,Sentence,0,8.598254
12.766434,14.565076,Sentence,1,9.880444
14.081566,15.69152,Sentence,1,8.829029
13.4697,16.708214,Sentence,2,9.34771
14.227825,14.866733,Sentence,2,10.657554
12.781697,14.130772,Sentence,0,8.687499
14.677596,22.163351,Sentence,1,14.591434
12.295544,16.524454,Sentence,2,10.8932
13.801419,13.6501255,Sentence,1,8.7489
12.423052,16.17891,Sentence,2,9.911252
13.095617,15.2184515,Sentence,0,9.131427
13.545871,16.232428,Sentence,2,9.057515
12.518958,17.180742,Sentence,2,10.389886
13.297822,16.345385,Sentence,1,10.753104
11.874402,16.54531,Sentence,0,9.815599
13.963897,13.354172,Sentence,1,10.108995
14.677638,22.163652,Sentence,1,14.591625
12.983647,16.62909,Sentence,2,9.128783
13.818771,13.722076,Sentence,1,9.949317
13.098317,14.7465725,Sentence,1,9.43515
13.122697,13.538888,Sentence,1,8.719306
12.755464,15.990426,Sentence,0,9.216521
11.935099,16.552185,Sentence,2,10.7345295
14.258019,14.102141,Sentence,3,11.227152
11.948324,14.617202,Sentence,3,10.563933
12.076721,15.182042,Sentence,0,8.569925
11.783279,16.484093,Sentence,1,10.739017
12.257983,15.0679,Sentence,0,8.527111
11.7441,14.052684,Sentence,0,8.598825
12.10886,17.141912,Sentence,2,11.234937
12.187159,15.825792,Sentence,0,8.723485
13.30587,17.050182,Sentence,2,9.837684
15.103288,13.803222,Sentence,3,11.40122
15.389284,13.988204,Sentence,3,9.870564
12.8305855,14.269913,Sentence,0,8.401421
12.65598,16.660963,Sentence,2,9.274973
13.597234,15.284341,Sentence,1,10.913056
12.251708,15.048617,Sentence,0,9.654818
13.683152,16.839603,Sentence,2,10.216775
14.355777,13.416534,Sentence,1,9.352058
12.471887,14.994019,Sentence,1,9.997981
12.252096,15.616185,Sentence,0,8.9407835
12.507661,14.61351,Sentence,0,9.231631
11.902583,12.91527,Sentence,1,8.73222
12.504881,16.743433,Sentence,2,9.935643
15.247157,14.276909,Sentence,1,9.628595
12.650177,15.5703745,Sentence,1,12.274876
13.098032,15.68825,Sentence,2,10.209274
12.103395,15.17504,Sentence,0,9.866569
14.555978,13.8842125,Sentence,3,11.049717
11.801699,13.854043,Sentence,1,10.065981
12.883076,14.344031,Sentence,0,10.244268
11.684404,13.805912,Sentence,0,8.839905
12.60066,16.64003,Sentence,0,9.26788
13.085021,16.652342,Sentence,0,9.065112
12.33564,15.370399,Sentence,0,9.489221
14.212805,14.388555,Sentence,3,10.449184
13.704805,16.4381,Sentence,2,9.726855
12.822131,16.706238,Sentence,2,9.519803
12.12315,16.497477,Sentence,2,9.257532
11.9488535,12.325448,Sentence,1,8.967777
15.132978,13.937945,Sentence,3,10.023063
14.78293,13.858309,Sentence,3,11.215235
14.036294,15.105831,Sentence,1,10.489332
14.388928,13.270241,Sentence,1,10.656949
13.665512,13.387236,Sentence,1,10.721437
15.10388,14.27032,Sentence,3,9.933051
12.222575,11.739094,Sentence,3,9.526762
13.0772915,15.862645,Sentence,0,9.076326
12.140036,16.476374,Sentence,2,11.033732
15.092285,13.907549,Sentence,3,11.100752
12.375385,15.380123,Sentence,0,9.75541
12.286205,16.431316,Sentence,1,10.866647
14.48726,14.813304,Sentence,1,9.3699045
12.8541355,16.746983,Sentence,2,9.157682
14.594922,15.976371,Sentence,1,8.64786
12.722573,15.052536,Sentence,0,9.961607
15.562251,13.695511,Sentence,3,10.174978
13.224307,16.770098,Sentence,2,9.0891485
12.244784,15.952467,Sentence,0,9.142419
13.968309,15.971246,Sentence,2,9.672853
14.894503,13.800988,Sentence,3,11.243378
12.842536,16.041857,Sentence,1,10.612561
14.788693,14.699855,Sentence,1,9.827893
13.383009,16.710135,Sentence,2,9.503518
14.948829,14.002735,Sentence,3,10.701355
11.728051,13.673958,Sentence,1,8.885995
12.455363,16.654247,Sentence,2,9.128042
12.932857,14.81679,Sentence,1,8.373839
14.780968,13.970235,Sentence,3,11.186752
11.826389,16.303207,Sentence,0,10.269292
12.637225,14.5300455,Sentence,1,10.100661
12.336371,16.43188,Sentence,2,10.075949
13.933833,16.759892,Sentence,2,9.903103
15.118525,11.799149,Sentence,1,8.149095
11.762396,-0.9621161,Sentence,3,11.304067
12.079354,15.314464,Sentence,0,8.257712
14.065198,14.446424,Sentence,3,11.327333
13.347951,16.684969,Sentence,2,9.272046
11.948437,15.47647,Sentence,0,9.720263
12.903316,14.65894,Sentence,1,9.017826
14.418859,14.05613,Sentence,1,11.267017
12.395923,16.150597,Sentence,2,10.053517
13.066712,17.15183,Sentence,2,10.784147
13.673776,16.083858,Sentence,2,10.222857
13.815815,15.805947,Sentence,2,9.310033
13.539036,15.44462,Sentence,0,9.131783
15.27695,13.868874,Sentence,1,9.770066
13.257671,13.932948,Sentence,1,9.266162
13.804634,16.61151,Sentence,2,9.276201
12.988583,16.620453,Sentence,2,8.860845
11.857112,16.409758,Sentence,2,10.187244
14.268925,15.384421,Sentence,2,9.290138
12.038059,14.213188,Sentence,0,9.753459
14.148418,14.898415,Sentence,1,9.945264
12.303698,15.894127,Sentence,2,10.686017
12.094662,13.055469,Sentence,1,8.623311
12.953829,16.472912,Sentence,2,11.049065
15.443465,13.848404,Sentence,1,9.774158
14.184526,14.944746,Sentence,1,9.370568
14.718856,11.450939,Sentence,1,7.009457
13.503455,15.671925,Sentence,2,9.554047
12.328542,16.69298,Sentence,2,9.201241
13.49256,12.83024,Sentence,3,10.813463
15.404018,13.624665,Sentence,3,9.871555
11.45432,13.178347,Sentence,0,8.744913
14.972502,13.818667,Sentence,3,11.432639
14.133485,14.560256,Sentence,0,8.708163
12.423835,15.830965,Sentence,0,8.59563
13.092918,14.084077,Sentence,1,8.684491
13.416256,16.574724,Sentence,2,9.271688
14.296871,12.030436,Sentence,1,8.164736
13.514675,14.548064,Sentence,2,10.749949
12.505202,15.158404,Sentence,0,8.914015
13.2597,16.968515,Sentence,2,9.384453
12.925288,15.664368,Sentence,2,9.321782
11.755869,-0.9547968,Sentence,3,11.31138
11.517494,13.312998,Sentence,1,8.530643
11.796389,16.309052,Sentence,2,10.428171
13.682648,12.240449,Sentence,1,7.0903788
12.347833,16.759783,Sentence,2,10.787898
12.795929,16.684036,Sentence,2,9.364856
12.986646,16.733494,Sentence,2,8.987948
14.302906,14.653456,Sentence,1,9.828653
12.601166,16.34872,Sentence,0,8.941391
12.207048,16.624418,Sentence,2,10.174986
13.225714,16.418798,Sentence,2,9.37549
12.268629,14.237939,Sentence,0,9.048995
12.217538,16.663103,Sentence,2,9.751043
11.971636,16.996786,Sentence,2,11.286194
13.009722,15.550308,Sentence,0,9.469112
12.4706335,16.175415,Sentence,2,9.085857
13.836,15.375363,Sentence,1,10.13106
13.566808,15.913975,Sentence,2,9.559917
12.0378685,13.397223,Sentence,0,8.629668
12.611121,14.366044,Sentence,0,8.506997
15.322093,13.935998,Sentence,3,9.782622
11.892681,16.726912,Sentence,2,10.3141165
12.287776,15.562194,Sentence,0,8.667383
11.706962,13.69781,Sentence,1,8.948896
11.868989,16.67104,Sentence,2,10.120076
12.458991,15.777006,Sentence,0,8.694949
13.629599,16.191618,Sentence,2,11.020321
11.928817,14.880823,Sentence,0,7.9187994
13.280621,15.210264,Sentence,2,10.939338
13.589764,15.255169,Sentence,2,9.715087
12.270303,15.031614,Sentence,3,11.139329
12.151149,16.019655,Sentence,0,8.931527
13.371293,13.598736,Sentence,1,10.293851
13.68869,14.708269,Sentence,2,9.826963
12.423249,15.503849,Sentence,0,8.648622
11.564711,13.548537,Sentence,0,8.735081
14.012099,15.559495,Sentence,1,9.958325
12.579014,15.791616,Sentence,0,8.870309
11.465416,13.079908,Sentence,1,9.199636
14.52753,14.908534,Sentence,1,9.7459135
16.918308,10.460002,Sentence,1,15.674079
14.554274,15.041051,Sentence,2,11.290824
12.026228,13.400748,Sentence,0,9.234022
13.039896,14.617646,Sentence,0,8.234972
11.88413,15.662432,Sentence,0,10.157362
11.787028,13.289784,Sentence,0,8.489468
13.1888,16.052979,Sentence,0,8.534743
14.289225,14.505383,Sentence,1,11.227565
12.458289,14.523713,Sentence,0,8.666815
12.897511,15.5329895,Sentence,0,8.6651325
12.712856,9.819727,Sentence,1,1.5960053
12.877617,16.27806,Sentence,2,8.671007
11.949227,16.228588,Sentence,0,9.291776
12.855127,9.898017,Sentence,3,13.553272
15.391575,11.515808,Sentence,1,7.9609504
13.0143585,16.249065,Sentence,2,9.184429
12.022727,15.674807,Sentence,2,11.032188
12.865447,16.97663,Sentence,2,9.454378
12.119712,16.463552,Sentence,2,9.489543
13.789022,16.440432,Sentence,2,9.517312
12.3352375,14.572731,Sentence,3,10.998939
14.191098,16.71765,Sentence,2,9.465835
14.442972,14.480469,Sentence,1,10.179432
12.091763,16.421638,Sentence,2,10.901387
14.468929,14.162796,Sentence,3,11.089182
15.307367,14.0130205,Sentence,2,9.932934
14.80086,12.190725,Sentence,1,8.603086
14.04376,12.394911,Sentence,1,7.729782
13.260775,16.953676,Sentence,2,9.727378
14.057759,15.212317,Sentence,3,10.756737
12.79783,14.099887,Sentence,0,9.392337
13.778549,15.85864,Sentence,2,9.369185
12.199398,15.403838,Sentence,0,8.582461
13.981993,15.162647,Sentence,1,9.428241
12.095644,15.217924,Sentence,0,8.544133
13.662184,14.633646,Sentence,1,9.789687
12.286124,17.075703,Sentence,2,10.150859
12.979401,14.2547245,Sentence,0,8.928691
13.463868,15.492123,Sentence,2,9.842538
13.211916,16.338068,Sentence,2,9.631362
12.802556,16.0822,Sentence,0,8.967406
12.292605,13.918617,Sentence,0,8.441511
13.494004,13.32115,Sentence,1,8.971343
13.781011,15.578948,Sentence,2,10.908172
14.602669,14.769959,Sentence,3,10.967691
13.721461,13.448779,Sentence,1,9.057058
14.181649,14.1835,Sentence,3,10.020799
13.851428,15.2417145,Sentence,2,10.138672
12.753386,15.94629,Sentence,2,10.43123
14.545112,14.871927,Sentence,3,10.845892
12.035089,15.760531,Sentence,0,8.828799
12.886303,15.7882395,Sentence,3,10.638213
12.789803,14.973807,Sentence,0,8.760985
12.283199,15.290333,Sentence,1,9.260647
12.117831,13.014875,Sentence,1,8.885702
12.154809,16.355204,Sentence,0,8.99364
13.067518,14.679212,Sentence,0,9.297987
12.019529,14.210961,Sentence,0,8.607271
12.67217,15.050714,Sentence,0,8.460662
13.181726,15.636232,Sentence,2,9.926729
13.373945,16.944502,Sentence,2,9.951707
12.63699,13.849036,Sentence,1,9.427362
13.758708,14.682031,Sentence,1,10.523356
12.29795,16.5329,Sentence,2,10.527786
15.689311,13.640391,Sentence,3,10.088735
13.2693205,16.053562,Sentence,0,8.951367
12.775507,16.543747,Sentence,2,8.998199
15.283285,13.775357,Sentence,3,10.089661
12.195817,14.936856,Sentence,0,8.5313225
12.775119,16.728096,Sentence,2,8.891056
13.046383,16.075478,Sentence,2,10.535979
13.47051,16.292627,Sentence,2,9.75227
12.276886,15.60701,Sentence,0,9.628725
15.757417,13.635036,Sentence,3,10.088664
14.033114,15.521208,Sentence,2,10.65597
14.621246,15.945942,Sentence,1,8.645529
12.348637,16.664392,Sentence,2,10.771863
11.790718,17.08891,Sentence,0,10.7587185
12.243829,16.911959,Sentence,2,11.164699
12.62383,16.277489,Sentence,2,10.272817
15.41397,11.438027,Sentence,1,7.8819294
13.599151,16.006227,Sentence,2,11.199928
13.614132,15.262736,Sentence,1,9.791165
11.819164,14.84009,Sentence,2,11.388535
12.761701,15.14985,Sentence,0,9.286985
13.134963,15.052378,Sentence,1,11.079745
13.707634,14.001465,Sentence,1,11.565051
14.698416,15.065018,Sentence,2,9.417133
14.843294,14.017278,Sentence,1,9.682268
12.267582,15.337276,Sentence,0,8.271337
13.829302,16.132877,Sentence,2,10.117026
12.977541,14.318973,Sentence,0,8.592874
13.162573,13.132292,Sentence,1,9.787848
11.554284,13.952888,Sentence,0,9.049889
12.147026,16.075462,Sentence,1,9.863342
14.073357,15.017059,Sentence,1,8.412219
13.67258,15.462965,Sentence,2,9.50194
11.652826,16.255083,Sentence,0,9.957829
