genre,marker,mean_freq
經_사서,라하리니,0.00020612181799443472
經_사서,라하라,0.00020612181799443472
經_사서,하사대,0.00010306090899721736
經_사서,리요,0.00020612181799443472
經_사서,고한대,0.00010306090899721736
經_사서,인저하시니라,0.00010306090899721736
經_사서,시리오하니,0.00020612181799443472
經_사서,여하니,0.00010306090899721736
經_사서,런들,0.00010306090899721736
集_산문,라도,0.04413926757551457
集_산문,에,0.4466720128307939
集_산문,아,0.08376770916867148
集_산문,가,0.288258487035552
集_산문,라,0.7770649558941459
集_산문,하니,0.5059810211173483
集_산문,는,0.4901764234161989
集_산문,라하니,0.049852980486500935
集_산문,어든,0.015604116546377974
集_산문,니,0.18835204490777868
集_산문,하라하니,0.0008019246190858059
集_산문,하야,0.7101376637262764
集_산문,러라,0.024625768511093292
集_산문,하며,0.08730954290296712
集_산문,하고,0.7210638866613205
集_산문,로,0.19560278000534617
集_산문,나,0.15303394814220797
集_산문,러니,0.06789628441593157
集_산문,하노니,0.0028735632183908046
集_산문,면,0.21956027800053463
集_산문,라가,0.03752338946805667
集_산문,호리라,0.001136059877038225
集_산문,요,0.23088746324512163
集_산문,로되,0.05890804597701149
集_산문,온,0.00524592354985298
集_산문,하얀,0.01049184709970596
集_산문,라하다,0.013031275060144346
集_산문,를,0.08045977011494253
集_산문,어늘,0.10648890670943598
集_산문,하여,0.27419139267575515
集_산문,일새라,0.0024726009088479016
集_산문,하되,0.02425821972734563
集_산문,라하면,0.0022052927024859663
集_산문,리라,0.015804597701149427
集_산문,리오,0.04881716118684844
集_산문,인댄,0.011728147554129912
集_산문,하면,0.032444533547179896
集_산문,리니,0.009823576583801123
集_산문,하시면,0.003107457898957498
集_산문,하노이다,0.007417802726543705
集_산문,오,0.03558540497193264
集_산문,와,0.0675955626837744
集_산문,인들,0.0005346164127238706
集_산문,하리니,0.010926222935044106
集_산문,히,0.01136059877038225
集_산문,일새,0.011828388131515637
集_산문,며,0.022921678695535953
集_산문,어니와,0.0101242983159583
集_산문,라야,0.006047848168938786
集_산문,라하리니,0.0005680299385191125
集_산문,리오마는,0.0024391873830526597
集_산문,하야도,0.00314087142475274
集_산문,컨댄,0.0014701951349906442
集_산문,라하노이다,0.002305533279871692
集_산문,하리라,0.0037089013632718524
集_산문,ᄂ저,0.0002673082063619353
集_산문,하소서,0.01065891472868217
集_산문,라하고,0.028067361668003207
集_산문,도,0.01968056669339749
集_산문,로소이다,0.008787757284148623
集_산문,라하노니,0.0009355787222667736
集_산문,라하야,0.010959636460839348
集_산문,언정,0.0009355787222667736
集_산문,에도,0.002673082063619353
集_산문,라하야늘,0.005947607591553061
集_산문,하리이다,0.004410585404971933
集_산문,로다,0.01934643143544507
集_산문,고,0.006916599839615076
集_산문,라하되,0.001169473402833467
集_산문,리오하니,0.0013031275060144346
集_산문,로도,0.0017709168671478214
集_산문,컨대,0.012663726276396685
集_산문,어니,0.0009689922480620155
集_산문,하시니,0.013599304998663459
集_산문,라하노라,0.0021384656508954825
集_산문,하라,0.008821170809943865
集_산문,의,0.005346164127238706
集_산문,하노라,0.014568297246725474
集_산문,인저,0.006482224004276931
集_산문,에는,0.0018377439187383052
集_산문,호라,0.001503608660785886
集_산문,여,0.010257952419139267
集_산문,호되,0.01764234161988773
集_산문,하소서하더라,3.3413525795241913e-05
集_산문,로라,0.010057471264367816
