kind,name,x,y,count
parent,p0,-4.8656425,-7.243951,762.0
parent,p1,5.6119776,1.023011,25314.0
parent,p2,-4.715871,-6.453756,1056.0
parent,p3,-16.902542,33.808834,25143.0
parent,p4,-12.220684,8.98573,17527.0
parent,p5,17.615725,17.59488,7470.0
parent,p6,9.171559,24.148558,31288.0
parent,p7,5.0743523,11.160616,30154.0
parent,p8,-6.3695474,-8.904662,25218.0
parent,p9,19.218336,-4.694589,13540.0
parent,p10,-4.2201557,-7.141135,3631.0
parent,p11,4.659698,-16.182018,10585.0
parent,p12,9.809382,-5.752853,19185.0
parent,p13,-8.662062,-7.3041244,45404.0
parent,p14,-6.745745,-20.78678,3814.0
parent,p15,26.973186,-5.013736,23900.0
marker,하여@7,5.8475327,12.428305,7746.0
marker,하야@8,-6.1222634,-9.079748,5806.0
marker,하고@13,-6.9106336,-7.0731406,5269.0
marker,는@13,-9.10461,-7.401551,5009.0
marker,하고@7,5.5584908,12.461606,4480.0
marker,하고@15,29.07827,-5.033524,4470.0
marker,하야@6,10.257093,26.070818,3816.0
marker,라@13,-9.333367,-7.3105097,3791.0
marker,하야@13,-6.906688,-7.0777206,3680.0
marker,라@4,-12.261457,9.168926,3559.0
marker,가@6,10.025556,26.338465,3502.0
marker,하고@8,-6.7143774,-9.489548,3441.0
marker,는@4,-12.1173725,9.345251,3330.0
marker,는@1,6.714841,1.8362354,3178.0
marker,하니@6,10.116724,26.507702,3022.0
marker,하고@6,10.102394,26.40054,2888.0
marker,에@8,-6.7775164,-9.536974,2859.0
marker,라@1,6.701406,1.8552042,2808.0
marker,라@9,22.887028,-4.4409094,2723.0
marker,라@6,10.1765375,26.022387,2580.0
marker,라@12,9.74308,-6.433145,2579.0
marker,하야@15,28.65581,-4.7737756,2572.0
marker,에@12,9.733085,-6.4297643,2462.0
marker,하니@13,-9.3395605,-7.6181955,2459.0
marker,에@6,10.1859,26.023954,2453.0
marker,면@13,-9.32219,-7.7320275,2425.0
marker,라@3,-16.980217,33.823845,2402.0
marker,하고@3,-16.772999,33.9425,2360.0
marker,요@13,-9.43583,-7.354675,2285.0
marker,는@3,-16.858023,34.03951,2168.0
marker,가@13,-9.301697,-7.3322134,2125.0
marker,라@15,28.99156,-4.8820667,2117.0
marker,라@8,-6.7227883,-9.484735,2070.0
marker,가@7,5.802156,12.325449,1989.0
marker,하니@7,5.8008013,12.439727,1987.0
marker,하니@15,28.818707,-4.8849854,1941.0
marker,하야@12,9.943023,-6.713129,1866.0
marker,하니@8,-6.7134876,-9.483615,1849.0
marker,에@13,-9.42502,-7.3947806,1837.0
marker,하니@1,6.572473,1.8445914,1816.0
marker,니@13,-9.502368,-7.4283876,1815.0
marker,라@7,5.7475586,12.340265,1793.0
marker,하야@3,-16.664476,33.90409,1723.0
marker,하니@12,9.76391,-6.469214,1701.0
marker,요@1,6.7073007,1.7889031,1679.0
marker,라@11,4.711736,-16.185574,1658.0
marker,에@1,6.3721137,1.7570922,1608.0
marker,하니@3,-16.803482,33.75126,1565.0
marker,하고@1,6.5491056,1.8434525,1553.0
marker,가@12,10.138112,-7.1338296,1541.0
marker,면@3,-16.96078,33.724747,1497.0
marker,에@7,5.76291,12.369218,1493.0
marker,니이다@3,-16.165943,33.617004,1443.0
marker,하다@8,-6.7191024,-9.488896,1400.0
marker,에@15,28.716335,-4.871789,1384.0
marker,가@15,29.0443,-4.9644623,1321.0
marker,하고@12,9.769201,-6.460203,1304.0
marker,로@13,-9.373934,-7.36006,1299.0
marker,라@10,-4.0200343,-7.0566955,1282.0
marker,하야@1,6.4083443,1.7315959,1281.0
marker,하여@6,9.779622,25.679554,1244.0
marker,하여@13,-9.453766,-7.4653826,1233.0
