kind,name,x,y,count
marker,라하니이다,8.013746,22.547623,214.0
marker,호리라,9.323839,24.698496,204.0
marker,리잇가,5.313362,21.830584,203.0
marker,라하면,10.110617,23.371235,202.0
marker,라하나니,10.431672,22.820024,191.0
marker,라사,9.197761,21.537485,189.0
marker,아하니,10.671936,23.00975,187.0
marker,하더니,6.1543436,23.446177,176.0
marker,리잇고,6.897774,22.332077,174.0
marker,라하야늘,5.350111,22.062307,160.0
marker,커늘,6.2480845,23.973877,159.0
marker,라하여늘,7.304497,24.873806,151.0
marker,로도,7.906379,24.620516,150.0
marker,하사되,7.5922422,21.742613,149.0
marker,라하며,8.426991,21.21442,148.0
marker,하시니이다,7.033246,21.183872,147.0
marker,일새니라,10.759001,22.80302,146.0
marker,라하나,7.5417476,24.700792,144.0
marker,어나,9.160428,24.50091,140.0
marker,리오하니,10.676805,22.931253,139.0
marker,오하니,8.065787,24.329035,137.0
marker,라하더니,7.952157,24.543793,135.0
marker,아하고,7.5037274,23.727936,134.0
marker,릿가,7.9961286,22.966166,125.0
marker,로이다,9.924695,23.532896,112.0
marker,ᄂ저,7.1339273,24.190817,111.0
marker,하니잇고,5.660964,21.479122,110.0
marker,하여도,9.832598,22.805502,109.0
marker,시리오,7.4035826,24.960178,108.0
marker,하나다,9.947081,24.384892,107.0
marker,하사는,7.1696024,21.0736,107.0
marker,리오하고,7.86512,22.893908,105.0
marker,하오니,5.690215,21.722559,105.0
marker,온여,7.395931,22.932192,102.0
marker,하야도,5.64711,21.883581,97.0
marker,라하노라,7.68935,21.345316,96.0
marker,ㄴ저,8.105814,24.770336,92.0
marker,시면,7.5141134,22.976288,88.0
marker,아하니라,10.64707,23.166853,88.0
marker,야,7.6417975,20.695133,84.0
marker,하시나,8.093783,24.875763,82.0
marker,하다가,9.0912285,23.890835,81.0
marker,ㆍ,6.6131535,23.702635,80.0
marker,런들,5.5631714,22.30941,76.0
marker,하리라하고,6.978652,22.900106,75.0
marker,하시나니,7.477383,20.83681,75.0
marker,에야,9.1646185,22.018585,74.0
marker,하더라,5.555611,23.277248,74.0
marker,하시리니,7.960354,22.08733,73.0
marker,라하나이다,5.542084,21.678944,72.0
marker,리오하시니,6.5346847,21.820156,72.0
marker,커니와,9.516078,21.4877,72.0
marker,인대,7.9061327,22.436878,70.0
marker,타가,5.3190126,23.642122,70.0
marker,하라하니,7.562666,22.426825,70.0
marker,인들,10.613771,23.471663,68.0
marker,일새니,10.106765,22.298027,68.0
marker,시리라,8.945252,21.122385,65.0
marker,오하니라,10.272467,23.13282,64.0
marker,커든,8.479433,23.093035,64.0
marker,신저,8.776859,21.121109,63.0
marker,하심은,7.4026866,20.968817,63.0
marker,나니,9.841725,24.478283,61.0
marker,라하노이다,9.4735155,22.95196,59.0
marker,라하노니,8.638977,23.221909,58.0
marker,언만,5.375412,22.54778,57.0
marker,러니라,5.629129,23.328249,53.0
marker,아하시니,10.324566,21.982777,52.0
marker,라호라,10.077981,22.076353,51.0
marker,컨댄,8.88264,21.401628,51.0
marker,란,9.678097,25.072887,50.0
marker,완대,6.544856,21.236732,50.0
