kind,name,x,y,count
parent,p0,10.7273655,19.68047,613275.0
parent,p1,-14.568266,-2.0749278,12050.0
parent,p2,-5.4932075,12.536516,38834.0
parent,p3,0.24950387,3.1907234,102759.0
parent,p4,7.710041,-3.529115,23277.0
parent,p5,-9.547918,5.0872602,23286.0
parent,p6,18.334953,20.435974,7876.0
parent,p7,-10.882277,25.550484,12460.0
parent,p8,-13.330265,8.742463,33986.0
parent,p9,-15.205306,-6.0736847,10978.0
parent,p10,-4.145415,-19.591679,13116.0
parent,p11,19.906174,-10.437592,12931.0
parent,p12,-24.948753,24.454233,15132.0
parent,p13,-21.585888,4.6074543,10998.0
parent,p14,11.886486,5.3103285,2932.0
parent,p15,14.734904,-8.657911,10054.0
marker,는@0,9.821968,21.030455,75197.0
marker,라@0,9.623182,21.076956,62378.0
marker,하여@0,9.983934,21.167206,47084.0
marker,하고@0,10.003742,21.253107,45989.0
marker,하니@0,9.970272,21.216429,42129.0
marker,요@0,11.320706,20.056118,34177.0
marker,가@0,11.073252,20.440168,32832.0
marker,에@0,9.694185,21.123667,30924.0
marker,는@3,0.18274207,3.4655628,30076.0
marker,면@0,11.109346,20.410929,25912.0
marker,니@0,8.963841,21.416656,24137.0
marker,하야@0,10.632772,20.51281,20510.0
marker,로@0,8.462139,21.012066,12329.0
marker,라@3,0.25829104,3.3130524,12138.0
marker,하며@0,9.99548,20.10133,11328.0
marker,요@3,0.18683797,3.4639127,11024.0
marker,니@2,-5.3329744,12.222627,10556.0
marker,니라@0,10.8963585,19.783688,10161.0
marker,를@0,10.742634,19.89214,8684.0
marker,어늘@0,11.138731,19.49766,8602.0
marker,나@0,10.758389,19.848495,7265.0
marker,하여@5,-9.202162,4.979623,7001.0
marker,니@7,-10.899664,25.567875,6422.0
marker,로@10,-4.094497,-19.54075,6386.0
marker,라하니@0,11.1204,19.575418,6105.0
marker,나@8,-13.58527,8.876107,5921.0
marker,하고@3,0.21203214,3.430497,5919.0
marker,니@3,0.17108293,3.4668667,5809.0
marker,하다@0,10.862439,19.784647,5633.0
marker,라@1,-14.623932,-2.018696,5508.0
marker,가@3,0.19827355,3.439674,5134.0
marker,는@1,-14.619706,-2.0230556,4799.0
marker,에@3,0.2543115,3.4281175,4678.0
marker,하여@3,0.23798852,3.461939,4634.0
marker,는@2,-5.3693004,12.200348,4512.0
marker,는@8,-13.544506,8.87856,4499.0
marker,라@12,-24.89934,24.361937,4492.0
marker,로@12,-24.855639,24.34962,4412.0
marker,러니@0,11.160985,19.514145,4306.0
marker,로되@0,11.115273,19.499743,4071.0
marker,라@8,-13.537597,8.86842,3805.0
marker,아@0,11.215315,19.473759,3781.0
marker,라@2,-5.360469,12.193589,3712.0
marker,하면@0,11.200969,19.52749,3644.0
marker,한대@0,10.775144,19.883389,3598.0
marker,하시니@0,11.150911,19.617067,3422.0
marker,하니@3,0.16475193,3.4843352,3407.0
marker,와@0,11.180213,19.604517,3393.0
marker,라@4,7.6963143,-3.5220978,3256.0
marker,하니라@0,11.216604,19.53186,3161.0
marker,며@0,11.189994,19.468178,3063.0
marker,리오@0,11.195944,19.437532,2929.0
marker,로다@0,11.169699,19.386095,2922.0
marker,는@7,-10.935206,25.603436,2752.0
marker,하사@0,9.278525,20.518362,2752.0
marker,니이다@0,9.295708,20.51232,2695.0
marker,오@0,10.056713,19.992067,2591.0
marker,어든@0,9.228998,20.49313,2519.0
marker,는@4,7.66772,-3.4625456,2469.0
marker,하니@4,7.659714,-3.4613204,2455.0
marker,면@2,-5.3730903,12.164317,2371.0
marker,하니@2,-5.4223185,12.238667,2318.0
marker,하야@5,-9.224772,4.95904,2317.0
marker,하나니@0,9.352375,20.444727,2310.0
marker,하야@3,0.37360427,3.3644626,2249.0
marker,라하고@0,10.095062,19.988373,2068.0
marker,와@3,0.3496356,3.3868883,2044.0
marker,하며@3,0.38756505,3.4154425,2017.0
marker,라도@8,-13.621823,8.890304,1925.0
marker,하고@5,-9.208961,4.981361,1819.0
