kind,name,x,y,count
parent,p0,8.361887,7.371637,59776.0
parent,p1,-6.7659345,-0.9550682,52495.0
parent,p2,-1.9486203,25.786566,25157.0
parent,p3,5.5409293,14.861895,99781.0
parent,p4,11.902534,-9.675444,91640.0
parent,p5,-2.5762637,3.850643,53683.0
parent,p6,-1.5800523,-13.105978,27410.0
parent,p7,-17.411543,1.7045507,70243.0
parent,p8,-8.163685,16.646767,49545.0
parent,p9,-16.954105,-11.646031,40363.0
parent,p10,-9.649486,-5.8609676,45161.0
parent,p11,4.855105,25.399963,83847.0
parent,p12,0.16457662,9.827302,79790.0
parent,p13,14.661705,9.220698,57530.0
parent,p14,17.3796,2.7425752,21842.0
parent,p15,5.244796,-3.1285026,80700.0
marker,는@3,5.577723,14.898818,38963.0
marker,라@3,5.7722325,15.093068,36848.0
marker,라@4,11.729726,-9.845874,18537.0
marker,는@4,11.723112,-9.85136,18264.0
marker,라@7,-17.145496,1.6328405,16065.0
marker,라@11,4.7698455,25.235025,15004.0
marker,는@7,-17.10797,1.6553189,12213.0
marker,는@12,0.11171343,9.907977,11604.0
marker,라@12,0.029529443,9.824282,10309.0
marker,는@11,4.7535167,25.210707,10155.0
marker,라@15,5.2688107,-3.2545898,10074.0
marker,라@13,14.687671,9.491711,8789.0
marker,는@5,-2.4048352,3.6490526,8635.0
marker,는@15,5.2412314,-3.2869449,8316.0
marker,라@5,-2.4404662,3.6524088,8267.0
marker,는@13,14.736879,9.44998,7863.0
marker,라@0,8.6214485,7.247362,7850.0
marker,요@3,5.834672,15.155338,7643.0
marker,하여@15,5.1761074,-3.2541199,7226.0
marker,니@4,11.641746,-9.9327135,7006.0
marker,요@4,11.686853,-9.887344,6872.0
marker,는@0,8.65381,7.2257385,6584.0
marker,니@3,5.908897,15.229386,6227.0
marker,하니@7,-17.147888,1.6780514,6025.0
marker,라@1,-6.926501,-1.1986333,5876.0
marker,하여@4,11.649476,-9.925419,5784.0
marker,하고@15,5.189438,-3.3649867,5674.0
marker,면@11,4.7459393,25.23344,5641.0
marker,라@9,-17.199207,-11.638782,5639.0
marker,니@7,-17.112467,1.6479996,5481.0
marker,라@2,-1.666844,26.063084,5320.0
marker,하여@7,-17.160881,1.6867653,5268.0
marker,라@8,-8.28636,16.75672,5239.0
marker,하여@11,4.824392,25.303083,5218.0
marker,하여@0,8.684084,7.19284,5217.0
marker,가@15,5.22985,-3.3492339,5034.0
marker,요@7,-17.090157,1.6494422,4921.0
marker,하고@1,-6.9651017,-1.2463202,4909.0
marker,하야@1,-6.8798895,-1.1549647,4606.0
marker,가@0,8.655563,7.2220488,4593.0
marker,에@1,-6.9084535,-1.1836727,4574.0
marker,니@11,4.738504,25.222246,4567.0
marker,면@4,11.671896,-9.903091,4507.0
marker,하고@8,-8.275858,16.744295,4505.0
marker,라@14,17.322224,2.9321432,4353.0
marker,하고@4,11.669197,-9.90541,4329.0
marker,하고@0,8.654879,7.2205706,4282.0
marker,는@9,-17.191513,-11.654799,4226.0
marker,하여@8,-8.299318,16.751188,4211.0
marker,하니@0,8.644656,7.228277,4154.0
marker,하니@10,-9.849606,-5.9797463,4126.0
marker,하니@15,5.2645946,-3.2843916,4068.0
marker,하니@1,-6.972099,-1.2413836,4031.0
marker,는@14,17.3199,2.954869,3992.0
marker,니라@12,0.09797264,9.89076,3934.0
marker,하여@12,0.09976732,9.857863,3901.0
marker,하니@11,4.7459717,25.225367,3851.0
marker,하야@10,-9.887778,-5.931747,3838.0
marker,하고@5,-2.4160676,3.6436915,3789.0
marker,하니@4,11.64653,-9.928648,3726.0
marker,가@4,11.669778,-9.904585,3721.0
marker,는@8,-8.273126,16.744963,3682.0
marker,하고@11,4.68959,25.16078,3682.0
marker,하고@7,-17.107525,1.6296968,3644.0
marker,하고@13,14.737404,9.476616,3636.0
marker,가@10,-9.859053,-5.930626,3633.0
marker,하여@1,-6.9146056,-1.1886991,3603.0
marker,가@12,0.07319647,9.886181,3593.0
marker,에@9,-17.204397,-11.641121,3579.0
marker,니@12,0.10065497,9.968996,3571.0
marker,요@12,0.14813462,9.958267,3566.0
marker,하고@10,-9.852275,-5.9711323,3552.0
marker,요@11,4.752081,25.197386,3531.0
marker,면@15,5.310319,-3.2908661,3514.0
marker,는@1,-6.902258,-1.1715639,3483.0
marker,하고@9,-17.21884,-11.616483,3453.0
marker,하니@12,0.10403585,9.922393,3438.0
marker,에@0,8.639748,7.2302814,3422.0
marker,에@12,0.09921751,9.9463,3371.0
marker,하여@9,-17.213346,-11.637517,3346.0
marker,라@10,-9.796294,-6.028018,3328.0
marker,니@15,5.2966275,-3.3146212,3321.0
marker,니@13,14.698872,9.462514,3268.0
marker,가@1,-6.919824,-1.1964928,3249.0
marker,하여@5,-2.412925,3.6973424,3210.0
marker,하니@8,-8.274359,16.741577,3181.0
marker,하니@9,-17.232912,-11.643507,3181.0
marker,로@15,5.284389,-3.2939568,3176.0
marker,하여@13,14.706816,9.478252,3168.0
marker,로@12,0.102671325,9.96604,3156.0
marker,하고@12,0.09616647,10.026571,3087.0
marker,나@11,4.682505,25.184235,3061.0
marker,면@13,14.73569,9.520707,3003.0
marker,면@12,0.11826703,9.967741,2977.0
marker,에@13,14.751269,9.517501,2972.0
marker,하야@9,-17.199635,-11.663455,2933.0
marker,하야@8,-8.316386,16.776688,2922.0
marker,가@11,4.7391934,25.191832,2921.0
marker,로@11,4.6953845,25.126537,2917.0
marker,에@6,-1.5913134,-12.895597,2870.0
marker,요@15,5.314522,-3.301573,2848.0
marker,니@5,-2.4144387,3.6444814,2821.0
marker,에@15,5.2839336,-3.3261113,2820.0
marker,하니@13,14.75858,9.486916,2775.0
marker,하고@6,-1.5890431,-12.8949,2774.0
marker,요@5,-2.4467912,3.67809,2697.0
marker,하야@15,5.2979255,-3.3203511,2679.0
marker,로@4,11.602913,-9.972105,2678.0
marker,하니@5,-2.372793,3.6987495,2664.0
marker,니라@11,4.7081,25.18767,2660.0
marker,하여@10,-9.8239,-6.007456,2659.0
marker,요@13,14.735746,9.574372,2655.0
marker,에@4,11.624142,-9.950675,2628.0
