kind,name,x,y,count
marker,하사,-2.250666,18.045006,2119.0
marker,라가,-4.4796295,19.409784,2097.0
marker,어니와,0.4612998,17.937437,1763.0
marker,하라,-3.431505,16.928955,1708.0
marker,잇가,-0.062679544,17.925709,1686.0
marker,호되,-4.012875,19.101007,1637.0
marker,하시고,0.5301497,18.863644,1636.0
marker,도,-0.70344484,18.586193,1624.0
marker,시니라,1.4735179,17.679138,1448.0
marker,러라,-4.176287,19.619658,1369.0
marker,하되,-2.1407561,16.693148,1361.0
marker,할새,-4.682087,19.646143,1346.0
marker,인댄,0.03373307,17.716284,1228.0
marker,하리니,-2.4425159,16.302885,1215.0
marker,인저,1.2301409,17.323092,1209.0
marker,라야,-0.828642,19.24636,1128.0
marker,하여는,-0.37741384,18.444435,1112.0
marker,여,0.2425121,16.239426,1092.0
marker,컨대,-2.1668863,18.691397,1082.0
marker,하니이다,-2.327676,16.905455,1080.0
marker,하노라,-3.215895,17.488483,1073.0
marker,라하시니,1.5159442,18.251802,992.0
marker,일새,-2.8718085,19.014566,974.0
marker,하리라,-3.578744,17.045933,955.0
marker,리니,-2.1219523,16.231497,949.0
marker,로라,0.4999925,16.5823,916.0
marker,하시니라,1.1823567,18.037148,884.0
marker,하소서,-2.7134995,16.949398,868.0
marker,라하여,-4.269129,19.51653,832.0
marker,호대,-1.1104517,17.689348,766.0
marker,리이다,-2.664578,16.07811,744.0
marker,히,-2.004618,17.940157,699.0
marker,고,-0.045403317,16.854692,625.0
marker,라하다,-4.8854094,19.374203,621.0
marker,잇고,1.5672307,17.71954,592.0
marker,하노이다,-2.9188905,17.26059,588.0
marker,일새라,-1.4947408,19.30344,558.0
marker,어시늘,-3.8158379,18.086573,532.0
marker,하노니,-0.81629205,16.815956,510.0
marker,의,-2.328446,18.603998,501.0
marker,하시며,-1.9856578,17.787783,484.0
marker,로소이다,-1.3429369,16.969286,480.0
marker,라하시니라,1.5261406,17.929325,470.0
marker,시니,1.0759702,18.304993,456.0
marker,라하야,-4.2780027,19.312235,439.0
marker,온,-1.0063627,17.454044,404.0
marker,러시니,-3.836584,17.812904,395.0
marker,하리이다,-2.5046663,16.034403,395.0
marker,리잇가,-2.1657934,15.763331,357.0
marker,하얀,-2.0403843,17.059343,354.0
marker,하나니라,-1.1389112,19.503273,352.0
marker,언마는,0.18692565,18.271147,340.0
marker,라한대,-4.6598587,18.912897,338.0
marker,라하니이다,-2.5093756,16.196163,333.0
marker,에도,-1.4226338,17.9845,330.0
marker,하시면,-2.10371,16.07646,316.0
marker,어다,-0.03500747,16.567072,302.0
marker,하신대,-3.7775307,17.921173,297.0
marker,니잇고,1.3864499,17.779018,282.0
marker,언정,0.26959923,17.58076,278.0
marker,호니,-2.5000174,17.733637,240.0
marker,하야는,-1.6188656,17.962812,239.0
marker,라하시고,1.5466384,17.86743,234.0
marker,릿가,-3.4395914,16.79218,232.0
marker,로대,-3.8687258,18.0688,230.0
marker,라하야늘,-4.5147758,19.294588,226.0
marker,에는,-0.71299034,19.382883,224.0
marker,어니,0.4575973,17.254683,223.0
marker,리잇고,-2.425945,15.996509,196.0
marker,하나,-1.6636574,19.030748,196.0
marker,아하니,-3.7571943,17.279877,192.0
marker,리오마는,0.1953276,16.656904,191.0
marker,하시니이다,-2.1691575,17.708353,191.0
marker,하시되,0.9215546,18.706282,190.0
marker,론,-0.7567621,17.504755,182.0
marker,로이다,0.26207575,18.048971,179.0
marker,ᄂ저,-3.924229,17.681482,176.0
marker,라하면,0.3812126,17.692291,172.0
marker,하시다,-5.0628824,19.434137,169.0
marker,하실새,-3.6349666,17.745407,168.0
marker,ㄴ저,-4.138236,17.751366,165.0
marker,어시든,-0.7139318,16.835917,165.0
marker,온여,-0.9533642,17.178045,164.0
marker,로니,0.096296385,17.529634,162.0
marker,호리라,-3.318614,16.604637,162.0
marker,로도,-0.042197432,18.694483,159.0
marker,리오하니,-2.8139858,17.920084,159.0
marker,시리오,1.2582453,18.284735,158.0
marker,오하니,-4.641885,18.413698,154.0
marker,아하고,-4.710337,18.843706,150.0
marker,호라,0.40132514,16.36048,146.0
marker,일새니라,-0.028074995,18.237928,140.0
marker,라하여늘,-4.2609963,18.679018,139.0
marker,라하더니,-4.492196,19.450699,136.0
marker,하니잇고,1.5884242,18.050116,135.0
marker,하더니,0.7085186,16.946802,133.0
marker,아하니라,0.29610586,16.715706,132.0
marker,라하노라,-2.4981809,18.17123,127.0
marker,라하나,-0.7263043,18.243683,123.0
marker,어나,-1.6107588,18.373646,123.0
marker,라하나니,-2.086373,16.43415,122.0
marker,라하나이다,-2.4007368,15.773587,120.0
marker,라하며,0.5934191,18.292397,120.0
marker,커늘,-5.1141024,19.379984,114.0
marker,리오하고,-4.90488,18.81733,107.0
marker,하오니,-1.7478856,16.90049,99.0
marker,하야도,-2.1903996,17.406458,98.0
marker,로소니,0.75732857,18.585382,95.0
marker,시리라,0.8088473,17.485226,92.0
marker,라사,-1.2019578,17.015053,91.0
marker,일새니이다,-2.4263825,15.803703,91.0
marker,라하노이다,-2.4647985,15.687025,89.0
marker,오하니라,0.14283094,16.295403,86.0
marker,신저,1.4015744,18.219969,85.0
marker,리오하시니,1.2395933,17.96932,83.0
marker,하더라,-4.3323,18.202965,83.0
marker,인대,-2.9641178,17.922411,80.0
marker,시니잇고,1.7253282,17.666985,79.0
marker,하시리니,-0.59427875,17.429836,79.0
marker,하리라하고,-4.847742,18.589132,77.0
marker,하라하니,-4.9290023,19.028091,75.0
marker,리니이다,-2.660547,15.957468,67.0
marker,라하리라,-0.6985504,17.357738,65.0
marker,런들,-3.52938,17.810959,64.0
marker,컨댄,-1.9259591,17.073345,64.0
marker,하여도,-1.4653852,17.907537,64.0
marker,야,-0.88448995,19.390326,63.0
marker,케이다,0.0980837,16.769318,62.0
marker,호리이다,-2.9590158,16.32738,62.0
marker,시면,0.98893785,17.49838,61.0
marker,하라하고,-4.8017325,18.540342,60.0
marker,타가,-5.129611,19.601418,59.0
marker,인들,-1.0839696,17.266106,58.0
marker,러이다,-3.929198,17.433336,57.0
marker,커니와,0.46747202,17.746422,57.0
marker,하사되,-2.1892633,18.052933,56.0
marker,하시나,-1.6968334,17.308136,55.0
marker,언만,-3.7881157,18.441912,54.0
marker,에야,-1.1645812,16.435093,54.0
marker,라하노니,0.033679202,17.590345,52.0
marker,라하라,-0.6677719,17.697533,52.0
marker,로다하고,-4.4904184,18.121853,52.0
marker,시니이다,-2.1108305,17.437399,52.0
marker,라호되,-3.9808917,19.045881,51.0
marker,다,-3.9248466,17.403416,50.0
marker,일새니,-1.4137228,19.17433,50.0
marker,커든,-0.28889325,17.624874,50.0
