kind,name,x,y,count
marker,잇가@6,1.8291304,7.3378773,250.0
marker,하라@5,17.601498,-22.728006,249.0
marker,로다@6,1.8328975,7.4748635,248.0
marker,어늘@6,1.810453,7.8297153,248.0
marker,하사@9,26.139084,-27.631878,247.0
marker,하야@12,-1.5625238,14.508726,247.0
marker,라가@3,-26.14728,40.82586,244.0
marker,잇가@9,25.991686,-27.52586,244.0
marker,로되@8,-3.7027361,10.9139385,243.0
marker,하리니@9,26.068546,-27.578884,243.0
marker,하니라@6,1.9772512,7.649573,240.0
marker,라하고@2,6.9055715,26.337881,238.0
marker,며@1,18.938545,21.292313,238.0
marker,인댄@9,25.989248,-27.499823,238.0
marker,리니@9,25.174652,-28.138546,235.0
marker,하여는@3,-25.955664,40.157604,234.0
marker,러라@5,17.366995,-22.959385,233.0
marker,로@10,-0.12065774,15.410652,233.0
marker,하시니@0,33.2465,4.8937454,231.0
marker,하시니@1,18.624256,21.402264,231.0
marker,로다@11,10.472927,1.6512725,229.0
marker,하시니@14,3.3783653,11.984129,225.0
marker,라가@11,10.143192,1.0929149,224.0
marker,리오@4,-40.244457,-17.543762,224.0
marker,아@4,-39.61015,-19.004274,223.0
marker,하니이다@0,33.31475,4.898669,223.0
marker,하되@9,25.210886,-27.93207,222.0
marker,러라@2,6.7417836,26.77932,221.0
marker,하나니@8,-3.7866995,10.830368,221.0
marker,라하니라@5,16.39545,-22.017618,220.0
marker,라하니라@6,1.6690375,7.5856194,219.0
marker,하되@2,7.370641,25.954414,219.0
marker,러니@13,0.33792472,14.345665,217.0
marker,로되@4,-40.315742,-17.451914,216.0
marker,오@6,1.933481,7.3803477,216.0
marker,하리라@11,10.413975,1.852409,215.0
marker,라야@13,-16.612112,-5.1487474,214.0
marker,하면@8,-3.50147,11.109017,214.0
marker,하리니@2,6.929127,26.74861,212.0
marker,잇가@12,-1.2677933,14.855734,211.0
marker,라하니@7,-10.261381,12.283246,210.0
marker,라하니라@2,7.6763277,24.804583,210.0
marker,아@7,-10.488902,11.954424,210.0
marker,하나니@5,16.057192,-21.69837,210.0
marker,하야@13,0.58909065,14.150411,210.0
marker,인저@6,1.9143481,7.243865,209.0
marker,러니@9,25.944332,-27.498716,208.0
marker,니이다@5,16.411837,-22.023897,207.0
marker,호되@14,4.58703,10.877441,206.0
marker,시니라@6,1.872958,7.795142,205.0
marker,와@0,33.682625,4.732718,205.0
marker,아@14,3.3310165,12.028637,203.0
marker,리라@2,7.587577,24.194536,202.0
marker,하나니@0,33.403793,4.187329,202.0
marker,하니이다@3,-26.065546,41.086834,202.0
marker,오@13,-16.595266,-5.107138,201.0
marker,와@1,19.045675,21.287943,200.0
marker,하니라@7,-10.560292,12.061843,200.0
marker,로되@11,10.691208,0.66147286,199.0
marker,리라@3,-26.5933,40.294136,199.0
marker,리이다@0,33.66746,4.5972896,198.0
marker,어니와@0,33.501877,4.243575,198.0
marker,여@5,16.19911,-21.826504,197.0
marker,하라@2,7.010489,26.214674,197.0
marker,하면@5,16.727264,-22.170527,196.0
marker,할새@11,10.7269125,0.7485394,196.0
marker,라하고@13,0.2637618,14.418888,195.0
marker,면@15,1.5011688,15.891869,194.0
marker,로@15,1.7792397,16.086948,193.0
marker,리오@7,-10.433956,11.911746,193.0
marker,라하니라@14,3.6050138,11.749112,191.0
marker,하니라@10,-0.18434626,15.365848,191.0
marker,를@12,-1.759662,14.518418,190.0
marker,어늘@4,-40.149452,-17.682587,190.0
marker,잇고@6,1.7868215,7.341514,190.0
marker,리라@11,10.332888,1.7748426,189.0
marker,하여는@9,25.124973,-28.06525,189.0
marker,하여는@13,0.6192245,14.126587,188.0
marker,히@3,-26.247465,41.06556,188.0
marker,어든@5,16.290169,-21.892569,187.0
marker,하니라@15,1.7720656,16.054142,187.0
marker,도@13,0.67839646,14.071349,186.0
marker,어니와@13,-16.685171,-5.292367,185.0
marker,할새@3,-26.581516,40.686348,184.0
marker,하니이다@9,25.993147,-27.53095,183.0
marker,하시고@14,3.3340654,12.024503,183.0
marker,리이다@9,26.159195,-27.685078,182.0
marker,라하시니@13,0.4621344,14.255252,181.0
marker,라가@5,17.042297,-22.649817,179.0
marker,일새라@6,-0.3534705,14.846533,179.0
marker,하되@3,-26.337873,41.048367,179.0
marker,라하시니@3,-25.9044,40.117905,177.0
marker,하며@4,-40.25144,-17.542736,177.0
marker,하사@14,3.303544,12.055063,177.0
marker,하시며@3,-26.724598,40.41097,177.0
marker,러라@3,-26.351273,40.78664,176.0
marker,를@7,-10.673752,12.168477,176.0
marker,와@4,-39.548615,-19.205936,176.0
marker,하나니@4,-40.1379,-17.728802,176.0
marker,하며@7,-10.635985,12.003226,176.0
marker,할새@2,6.686471,26.373314,175.0
marker,며@0,32.913044,4.6889553,174.0
marker,호되@11,10.270134,0.9270789,174.0
marker,니이다@7,-10.70014,12.063713,173.0
marker,어니와@3,-26.17744,40.207134,173.0
marker,오@7,-10.634577,12.096828,173.0
marker,하나니@3,-26.610916,40.330536,173.0
marker,하노라@5,17.290842,-22.669535,173.0
marker,잇가@5,16.027277,-21.670801,172.0
marker,하사@5,16.291687,-21.898438,172.0
marker,가@10,-0.16197747,15.3784075,170.0
marker,라가@7,-10.053957,12.267361,170.0
marker,라하니라@3,-25.92028,40.24134,170.0
marker,하면@11,10.180753,1.0762244,170.0
marker,시니라@13,-0.13296708,14.553272,169.0
marker,리라@6,2.010967,7.9691215,168.0
marker,라도@11,10.534913,1.5305984,167.0
marker,어든@11,10.038487,1.16634,166.0
marker,오@14,4.5094266,11.00238,166.0
marker,어든@13,0.4105338,14.291725,165.0
marker,잇가@11,10.585587,0.6945726,165.0
marker,로다@3,-26.635817,40.650646,164.0
marker,로다@9,24.869812,-28.44984,164.0
marker,하니라@0,32.984306,4.446535,164.0
marker,하니라@12,-1.3229877,14.786825,163.0
marker,라하고@9,24.89637,-28.375519,162.0
marker,오@4,-39.558502,-19.177776,162.0
marker,일새@2,7.4146266,25.751513,162.0
marker,하여는@2,7.6953535,24.357075,162.0
marker,며@5,16.040434,-21.680698,161.0
marker,할새@5,17.057232,-22.666376,161.0
marker,하야@8,-3.635038,10.98153,160.0
marker,일새@14,4.2920766,11.219781,159.0
marker,일새@3,-25.816437,40.238365,159.0
marker,하시고@9,26.056997,-27.557653,159.0
marker,하시니@11,10.791837,0.7911558,159.0
marker,라하고@5,16.435116,-22.089117,158.0
marker,니이다@1,18.828228,21.959717,157.0
marker,라도@5,16.17994,-21.806223,155.0
marker,라한대@11,10.078609,1.1050829,155.0
marker,하며@8,-1.5309744,12.940495,153.0
marker,에@10,-0.07205678,15.48834,152.0
marker,하리니@13,-0.22790866,14.601024,152.0
marker,고@12,-1.8151834,14.567876,150.0
marker,로다@0,32.91683,4.5483108,150.0
marker,한대@0,32.957363,4.4996915,150.0
marker,라하니@15,1.5415319,15.911351,149.0
marker,하노라@12,-1.3750541,14.794841,149.0
marker,어든@0,33.427795,4.4350905,148.0
marker,하니이다@14,3.2779431,12.075678,147.0
marker,하노라@11,10.414456,1.8126789,146.0
marker,라가@9,24.923403,-28.6427,143.0
marker,로라@5,16.138071,-21.77043,143.0
marker,어니와@1,19.15173,21.357378,143.0
marker,잇가@3,-26.608168,40.457592,142.0
marker,하고@10,-0.053439543,15.493007,142.0
marker,하사@0,33.151722,4.949141,142.0
marker,하시고@2,7.633809,24.780993,142.0
marker,인댄@13,0.7899401,13.954363,141.0
marker,하니라@9,24.926924,-28.374195,140.0
marker,하야@4,-39.579052,-19.153181,140.0
marker,하사@13,0.5255242,14.20266,139.0
marker,니이다@6,1.8786933,7.3837495,138.0
marker,어니와@11,10.431825,1.7806907,137.0
marker,어시늘@3,-26.092064,40.093437,137.0
marker,컨대@9,25.21749,-27.963444,137.0
marker,하라@1,18.754513,22.005968,137.0
marker,리니@0,33.3027,4.335563,136.0
marker,로되@6,1.8406558,7.7613697,134.0
marker,엔@1,19.115683,21.404558,134.0
marker,하되@14,3.6154642,11.767169,134.0
marker,하시니@7,-10.14349,12.421132,134.0
marker,라야@9,25.018446,-28.251812,133.0
marker,어든@14,3.2891507,12.0659485,133.0
marker,인저@13,0.46105167,14.257035,133.0
marker,하니라@1,18.70175,21.996685,133.0
