kind,name,x,y,count
marker,와@15,-0.85222304,0.28592822,587.0
marker,하며@4,6.4553595,2.2934308,581.0
marker,리오@15,-0.8004288,0.20917344,580.0
marker,면@7,-13.097316,-2.1869216,577.0
marker,하야@6,-5.5613213,23.294737,576.0
marker,하니@3,12.948175,-0.8078019,574.0
marker,어늘@0,-1.9772276,-14.302032,573.0
marker,며@13,-1.4366206,17.191158,569.0
marker,나@7,-13.089123,-2.2062197,568.0
marker,라하니@12,4.3982425,-7.2631907,563.0
marker,라하니@4,6.471159,2.2605867,558.0
marker,하니라@4,6.4550333,2.2088528,555.0
marker,라도@1,5.177378,16.57539,554.0
marker,니@5,14.372933,7.3446755,548.0
marker,니라@10,7.641871,10.811335,542.0
marker,라하고@15,-0.8009017,0.19038461,542.0
marker,하며@6,-5.5608044,23.364614,539.0
marker,어늘@9,-5.599867,-1.4441395,534.0
marker,하며@0,-1.899824,-14.318515,531.0
marker,오@4,6.467801,2.2529094,529.0
marker,에@3,12.891174,-0.8474739,526.0
marker,하여@3,12.895276,-0.84467334,521.0
marker,하시니@13,-1.3904228,17.254763,519.0
marker,하야@12,4.3161645,-7.331419,516.0
marker,를@6,-5.5604033,23.36878,515.0
marker,리라@1,5.1594257,16.61126,514.0
marker,라하니@11,-10.615634,11.376269,512.0
marker,라하니@8,5.862752,28.805347,510.0
marker,라하니@7,-13.053504,-2.1581688,508.0
marker,하나니@1,5.153047,16.633448,507.0
marker,라도@15,-0.78312564,0.1327531,501.0
marker,라가@7,-13.109657,-2.2118597,499.0
marker,하면@11,-10.630091,11.4169445,496.0
marker,니이다@4,6.4386687,2.170576,488.0
marker,라도@10,7.6155953,10.868559,474.0
marker,니이다@9,-5.633246,-1.5419098,469.0
marker,와@11,-10.580313,11.393859,467.0
marker,로되@1,5.170383,16.62658,463.0
marker,한대@11,-10.6361685,11.425337,460.0
marker,가@14,23.768148,16.92019,459.0
marker,나@6,-5.581257,23.382313,456.0
marker,엔@13,-1.2890997,17.29572,456.0
marker,오@10,7.6404414,10.866576,456.0
marker,니라@9,-5.5570893,-1.4898908,450.0
marker,하니라@9,-5.6206484,-1.5430496,450.0
marker,하니라@13,-1.298013,17.29386,449.0
marker,어늘@6,-5.5470786,23.323154,448.0
marker,와@1,5.1493526,16.613766,448.0
marker,어늘@1,5.093278,16.586035,445.0
marker,요@5,14.38293,7.4014807,445.0
marker,아@8,5.9071107,28.85884,444.0
marker,하면@10,7.57267,10.9162245,441.0
marker,로되@0,-2.105428,-14.344343,440.0
marker,하면@1,5.1350293,16.60353,438.0
marker,아@9,-5.6291304,-1.5238569,437.0
marker,와@9,-5.6011977,-1.5262896,437.0
marker,로@5,14.425062,7.424679,435.0
marker,하시니@11,-10.68798,11.466835,429.0
marker,니이다@7,-13.056566,-2.091996,426.0
marker,라하니@10,7.5991282,10.927316,424.0
marker,시니라@12,4.0327744,-7.2764974,423.0
marker,한대@12,4.098305,-7.22145,423.0
marker,어늘@5,14.43631,7.4458447,422.0
marker,니이다@1,5.065461,16.561222,418.0
marker,리라@8,5.9032707,28.93194,418.0
marker,로@14,23.784132,16.83417,414.0
marker,라하니@1,5.093864,16.582382,409.0
marker,면@3,12.950137,-1.0026821,407.0
marker,라가@15,-0.29266566,-0.33506668,406.0
marker,라하니@9,-5.6323395,-1.5454005,403.0
marker,하니라@6,-5.6804223,23.446749,395.0
marker,하니라@15,-0.2469076,-0.37438276,392.0
marker,리오@13,-1.2269245,17.277649,390.0
marker,하면@15,-0.248639,-0.36928383,384.0
marker,로되@12,3.952561,-7.2416434,383.0
marker,로되@10,7.55053,11.063235,379.0
marker,하사@15,-0.23230606,-0.38709855,379.0
marker,하사@11,-10.81182,11.526597,378.0
marker,어든@10,7.533313,11.067707,377.0
marker,며@1,5.0191307,16.530518,374.0
marker,하면@0,-2.1625607,-14.410657,373.0
marker,하나니@13,-1.0844655,17.292616,369.0
marker,니이다@11,-10.897386,11.571486,368.0
marker,러니@5,14.364785,7.3910885,367.0
marker,하시니@15,-0.22832112,-0.3880959,366.0
marker,하나니@0,-2.1804616,-14.437038,365.0
marker,하시니@9,-5.651521,-1.5135636,365.0
marker,를@7,-13.077288,-1.9564866,362.0
marker,오@13,-1.1244487,17.325098,360.0
marker,리오@8,5.99609,28.91228,359.0
marker,한대@5,14.458418,7.4522114,358.0
marker,라하니라@4,6.8850565,1.47812,354.0
marker,라하여@11,-10.93172,11.558328,353.0
marker,어늘@8,5.957793,28.859009,353.0
marker,로다@12,3.8299446,-7.2105975,352.0
marker,하고@3,12.7504015,-1.028007,351.0
marker,로되@8,5.964474,28.866499,349.0
marker,로되@9,-5.6524677,-1.4836895,348.0
marker,하니라@5,14.436672,7.4455276,347.0
marker,하니라@3,12.86024,-1.0155846,342.0
marker,하시고@15,-0.16244225,-0.43292785,337.0
marker,라도@0,-2.2132683,-14.4631405,336.0
marker,라하니라@6,-5.66825,23.42516,335.0
marker,어든@11,-10.960673,11.585256,335.0
marker,로다@4,6.9376574,1.4116774,334.0
marker,와@12,3.8488388,-7.198235,334.0
marker,러니@10,7.5385723,11.145765,331.0
marker,러니@9,-5.651739,-1.5014502,330.0
marker,하나니@4,6.917112,1.435369,330.0
marker,하다@10,7.529069,11.199685,329.0
marker,라하시니@12,3.8224363,-7.182696,323.0
marker,오@0,-2.2233262,-14.458266,319.0
marker,잇가@12,3.7956722,-7.1808643,319.0
marker,오@12,3.7997727,-7.1928587,317.0
marker,와@7,-13.05853,-1.9456204,314.0
marker,하라@4,6.978627,1.3626395,313.0
