kind,name,x,y,count
marker,로대,-0.79324734,4.497386,230.0
marker,라하야늘,0.660196,1.4213123,226.0
marker,에는,-2.9487388,2.9855802,224.0
marker,어니,-0.97957647,3.1439886,223.0
marker,리잇고,0.14158769,4.414109,196.0
marker,하나,-3.7122576,3.927465,196.0
marker,아하니,0.102690585,3.710645,192.0
marker,리오마는,-1.7248956,4.50942,191.0
marker,하시니이다,0.9794857,3.5801709,191.0
marker,하시되,-3.268442,2.3351512,190.0
marker,론,-1.5361334,4.410556,182.0
marker,로이다,-1.3109244,3.0756888,179.0
marker,ᄂ저,-0.21087015,0.9599452,176.0
marker,라하면,-3.3750875,2.6960251,172.0
marker,하시다,0.25949302,0.5280009,169.0
marker,하실새,-1.2241791,1.1401438,168.0
marker,ㄴ저,-0.8521543,1.839385,165.0
marker,어시든,-0.650709,3.3188388,165.0
marker,온여,-2.2746806,4.630875,164.0
marker,로니,-0.81975013,4.07223,162.0
marker,호리라,-0.30981976,3.2396083,162.0
marker,로도,-3.4330835,3.003158,159.0
marker,리오하니,-1.2237377,4.6912103,159.0
marker,시리오,-1.7109269,2.5033271,158.0
marker,오하니,0.24841619,3.0670435,154.0
marker,아하고,0.63105285,2.7717123,150.0
marker,호라,-1.1563369,2.7592504,146.0
marker,일새니라,-2.4445612,4.6086435,140.0
marker,라하여늘,0.5752333,1.9075733,139.0
marker,라하더니,-0.114062496,1.1852791,136.0
marker,하니잇고,-2.6296868,1.5964421,135.0
marker,하더니,-2.2587862,1.9524381,133.0
marker,아하니라,-2.3053386,2.8136518,132.0
marker,라하노라,-2.8241022,2.2205133,127.0
marker,라하나,-3.8445299,3.4583635,123.0
marker,어나,-4.131725,3.5145853,123.0
marker,라하나니,-1.175899,4.132149,122.0
marker,라하나이다,0.17185262,4.5311913,120.0
marker,라하며,-2.121193,1.8680882,120.0
marker,커늘,0.15811051,0.57078004,114.0
marker,리오하고,0.8586743,1.7913698,107.0
marker,하오니,0.3123428,4.7791047,99.0
marker,하야도,0.9263081,3.5948858,98.0
marker,로소니,-1.634289,4.3466296,95.0
marker,시리라,-3.1751916,2.4353173,92.0
marker,라사,-2.032761,4.9517117,91.0
marker,일새니이다,-0.2560392,4.9976683,91.0
marker,라하노이다,0.53745663,4.703836,89.0
marker,오하니라,-2.8334858,2.1245556,86.0
marker,신저,-2.1223805,2.4152799,85.0
marker,리오하시니,-2.891178,1.7845545,83.0
marker,하더라,0.823043,1.7016748,83.0
marker,인대,-1.0135825,4.808137,80.0
marker,시니잇고,-0.84630406,2.7355676,79.0
marker,하시리니,-1.2044116,5.2861714,79.0
marker,하리라하고,0.5825098,0.9391427,77.0
marker,하라하니,0.83660764,2.093634,75.0
marker,리니이다,-0.90903324,4.7855,67.0
marker,라하리라,-0.0059815925,3.836345,65.0
marker,런들,0.23700635,2.0130043,64.0
marker,컨댄,0.9692431,4.0468807,64.0
marker,하여도,-1.1253841,5.0903716,64.0
marker,야,-2.1988337,2.2634728,63.0
marker,케이다,-1.3788245,3.7401097,62.0
marker,호리이다,-0.37767506,4.61198,62.0
marker,시면,0.13304709,3.965859,61.0
marker,하라하고,0.7412494,1.0028423,60.0
marker,타가,0.52838945,0.52580625,59.0
marker,인들,-0.35764042,5.009213,58.0
marker,러이다,-0.85748184,2.5035136,57.0
marker,커니와,-2.5314853,4.069579,57.0
marker,하사되,0.85930026,3.0510163,56.0
marker,하시나,-4.0639586,3.6116774,55.0
marker,언만,-0.8292199,4.7216973,54.0
marker,에야,-0.6393933,5.1775045,54.0
marker,라하노니,-1.7301878,4.300074,52.0
marker,라하라,-3.0761287,5.03397,52.0
marker,로다하고,-0.030201668,3.4044132,52.0
marker,시니이다,1.1170058,3.9191875,52.0
marker,라호되,0.49556646,1.9995148,51.0
marker,다,-0.8181531,2.5618212,50.0
marker,일새니,-2.908968,4.482705,50.0
marker,커든,-0.6321309,4.953452,50.0
